#crosssection1 uncertainty1 Q21 XXXX1 x1 z1 pt1 crosssection2 uncertainty2 Q22 XXXX2 x2 z2 pt2 crosssection3 uncertainty3 Q23 XXXX3 x3 z3 pt3  
-999.000000 -999.000000 -999.000000 22.726457 -999.000000 -999.000000 -999.000000 1313.225981 102.234504 74.014713 25.073106 0.038442 0.038607 0.133814 51948.036219 643.002007 27.774284 24.476147 0.054176 0.035903 0.133395 
-999.000000 -999.000000 -999.000000 25.378217 -999.000000 -999.000000 -999.000000 1046.601312 64.536202 72.870355 24.710219 0.041003 0.039574 0.301463 45732.099910 426.602440 28.430683 24.318939 0.054166 0.036234 0.328265 
-999.000000 -999.000000 -999.000000 33.231974 -999.000000 -999.000000 -999.000000 9.891832 1.836867 81.071502 26.429595 0.039822 0.042739 0.604423 1644.090708 23.681121 30.581726 25.222811 0.054046 0.036548 0.699173 
-999.000000 -999.000000 -999.000000 20.495846 -999.000000 -999.000000 -999.000000 310.398868 60.874226 73.031507 23.694782 0.038393 0.071872 0.033034 5026.073981 244.955857 24.255231 23.777240 0.052216 0.067938 0.032147 
-999.000000 -999.000000 -999.000000 21.555689 -999.000000 -999.000000 -999.000000 1165.985492 68.117600 65.717468 24.389435 0.038412 0.071385 0.139550 19901.342817 281.419349 26.271318 25.552218 0.054841 0.070397 0.135861 
-999.000000 -999.000000 -999.000000 22.904650 -999.000000 -999.000000 -999.000000 1591.789068 56.278242 57.512274 24.401935 0.041998 0.075253 0.339144 22937.680463 213.635054 26.884208 25.057147 0.054768 0.071451 0.333392 
-999.000000 -999.000000 -999.000000 26.954235 -999.000000 -999.000000 -999.000000 53.040686 3.007661 66.593302 26.326067 0.046081 0.077120 0.665833 1015.959372 13.163232 30.158129 26.004496 0.054189 0.072552 0.729667 
-999.000000 -999.000000 -999.000000 19.697834 -999.000000 -999.000000 -999.000000 27.856309 7.444912 74.433013 22.912520 0.039535 0.187804 0.031877 654.623254 36.090548 26.864179 28.658509 0.056635 0.181721 0.034033 
-999.000000 -999.000000 -999.000000 20.295839 -999.000000 -999.000000 -999.000000 169.790834 10.611927 63.757127 22.931012 0.038316 0.179134 0.139270 2954.758457 44.268839 25.138265 26.190099 0.054898 0.181702 0.138646 
-999.000000 -999.000000 -999.000000 20.889544 -999.000000 -999.000000 -999.000000 431.109539 11.956827 51.670348 23.617723 0.039664 0.174275 0.361622 4724.297303 39.581363 25.301676 26.188569 0.055342 0.189240 0.342944 
0.341098 0.098466 61.024510 23.340341 0.042028 0.154900 1.049092 44.456395 1.124128 46.864863 25.476636 0.044956 0.207138 0.808482 317.959866 3.006318 27.957771 26.888948 0.055538 0.204587 0.793263 
-999.000000 -999.000000 -999.000000 19.152569 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 20.982937 -999.000000 -999.000000 -999.000000 41.784463 7.896521 20.389210 26.024406 0.055953 0.509386 0.027745 
-999.000000 -999.000000 -999.000000 19.567321 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 20.907562 -999.000000 -999.000000 -999.000000 188.030084 9.671224 24.126239 26.440982 0.055975 0.511919 0.136003 
-999.000000 -999.000000 -999.000000 18.883819 -999.000000 -999.000000 -999.000000 14.425588 1.894173 61.491434 21.972089 0.038204 0.519934 0.361586 377.055035 9.684008 23.875095 26.432067 0.055646 0.523359 0.354834 
-999.000000 -999.000000 -999.000000 21.619024 -999.000000 -999.000000 -999.000000 4.327677 0.303743 48.648364 24.196068 0.040384 0.514717 1.090740 44.427970 0.973212 25.380154 27.641858 0.056172 0.530197 0.875932 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 18.046741 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 24.048438 -999.000000 -999.000000 -999.000000 16.912759 4.101947 21.884296 28.357347 0.059249 0.860575 0.154918 
-999.000000 -999.000000 -999.000000 15.698256 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 19.663799 -999.000000 -999.000000 -999.000000 39.297293 4.421291 23.202874 25.677451 0.054196 0.858599 0.356296 
-999.000000 -999.000000 -999.000000 19.343254 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 21.998389 -999.000000 -999.000000 -999.000000 3.794711 0.402239 24.597666 25.760133 0.053963 0.867972 0.813349 
-999.000000 -999.000000 -999.000000 22.851017 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 26.238070 -999.000000 -999.000000 -999.000000 2016.329225 123.397345 54.137994 24.174881 0.152070 0.013403 0.034238 
-999.000000 -999.000000 -999.000000 25.034527 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 25.020339 -999.000000 -999.000000 -999.000000 8661.908693 147.662856 52.989074 24.199429 0.147099 0.011031 0.132966 
-999.000000 -999.000000 -999.000000 28.259734 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 25.089605 -999.000000 -999.000000 -999.000000 6069.125794 87.400222 53.679062 24.200787 0.147244 0.012216 0.318618 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 25.824130 -999.000000 -999.000000 -999.000000 122.986373 3.642542 55.588635 24.331302 0.148716 0.014929 0.645528 
-999.000000 -999.000000 -999.000000 21.374886 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 24.892788 -999.000000 -999.000000 -999.000000 1011.940510 87.418346 46.306799 23.331633 0.145695 0.036090 0.033894 
-999.000000 -999.000000 -999.000000 22.726457 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 25.073106 -999.000000 -999.000000 -999.000000 3529.205460 94.254683 50.658752 24.476147 0.149529 0.035630 0.133047 
-999.000000 -999.000000 -999.000000 25.378217 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 24.710219 -999.000000 -999.000000 -999.000000 3052.183752 61.980461 51.005652 24.318939 0.150100 0.036427 0.326233 
-999.000000 -999.000000 -999.000000 33.231974 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 26.429595 -999.000000 -999.000000 -999.000000 109.824674 3.442120 52.629867 25.222811 0.150576 0.036772 0.693322 
-999.000000 -999.000000 -999.000000 20.495846 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 23.694782 -999.000000 -999.000000 -999.000000 305.847691 33.983077 49.599979 23.777240 0.142418 0.072420 0.031417 
-999.000000 -999.000000 -999.000000 21.555689 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 24.389435 -999.000000 -999.000000 -999.000000 1457.496406 42.830507 50.674240 25.552218 0.150514 0.070826 0.135272 
-999.000000 -999.000000 -999.000000 22.904650 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 24.401935 -999.000000 -999.000000 -999.000000 1622.377260 31.952908 50.913655 25.057147 0.152163 0.071989 0.333825 
-999.000000 -999.000000 -999.000000 26.954235 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 26.326067 -999.000000 -999.000000 -999.000000 74.600945 2.006011 52.223899 26.004496 0.153599 0.072952 0.734509 
-999.000000 -999.000000 -999.000000 19.697834 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 22.912520 -999.000000 -999.000000 -999.000000 53.491880 5.802009 51.666306 28.658509 0.159674 0.182596 0.036046 
-999.000000 -999.000000 -999.000000 20.295839 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 22.931012 -999.000000 -999.000000 -999.000000 217.533646 6.755182 49.271818 26.190099 0.154172 0.182839 0.139723 
-999.000000 -999.000000 -999.000000 20.889544 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 23.617723 -999.000000 -999.000000 -999.000000 359.234686 6.138298 50.250988 26.188569 0.152631 0.189866 0.347941 
-999.000000 -999.000000 -999.000000 23.340341 -999.000000 -999.000000 -999.000000 0.152834 0.037068 57.517105 25.476636 0.118562 0.217041 1.305568 24.273626 0.467146 51.068580 26.888948 0.150725 0.208711 0.801682 
-999.000000 -999.000000 -999.000000 19.152569 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 20.982937 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 26.024406 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 19.567321 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 20.907562 -999.000000 -999.000000 -999.000000 15.575577 1.565404 49.126510 26.440982 0.156112 0.519802 0.140522 
-999.000000 -999.000000 -999.000000 18.883819 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 21.972089 -999.000000 -999.000000 -999.000000 30.757831 1.555490 49.093393 26.432067 0.158255 0.526427 0.358561 
-999.000000 -999.000000 -999.000000 21.619024 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 24.196068 -999.000000 -999.000000 -999.000000 3.856810 0.161261 51.012541 27.641858 0.151436 0.527461 0.890116 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 18.046741 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 24.048438 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 28.357347 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 15.698256 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 19.663799 -999.000000 -999.000000 -999.000000 2.517265 0.629316 50.441523 25.677451 0.145689 0.852496 0.368372 
-999.000000 -999.000000 -999.000000 19.343254 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 21.998389 -999.000000 -999.000000 -999.000000 0.337134 0.067427 44.996175 25.760133 0.140138 0.851420 0.796144 
-999.000000 -999.000000 -999.000000 22.851017 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 26.238070 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 24.174881 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 25.034527 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 25.020339 -999.000000 -999.000000 -999.000000 54.916723 6.611197 85.943822 24.199429 0.363812 0.011792 0.133716 
-999.000000 -999.000000 -999.000000 28.259734 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 25.089605 -999.000000 -999.000000 -999.000000 34.621412 3.711805 87.053536 24.200787 0.362142 0.013688 0.314656 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 25.824130 -999.000000 -999.000000 -999.000000 0.443427 0.122985 84.875762 24.331302 0.354034 0.017033 0.629250 
-999.000000 -999.000000 -999.000000 21.374886 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 24.892788 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 23.331633 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 22.726457 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 25.073106 -999.000000 -999.000000 -999.000000 27.856309 4.708576 83.249875 24.476147 0.361377 0.034410 0.141909 
-999.000000 -999.000000 -999.000000 25.378217 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 24.710219 -999.000000 -999.000000 -999.000000 19.499416 2.785631 86.429280 24.318939 0.359376 0.034923 0.331060 
-999.000000 -999.000000 -999.000000 33.231974 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 26.429595 -999.000000 -999.000000 -999.000000 0.955073 0.180492 85.457867 25.222811 0.358464 0.036544 0.709900 
-999.000000 -999.000000 -999.000000 20.495846 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 23.694782 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 23.777240 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 21.555689 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 24.389435 -999.000000 -999.000000 -999.000000 12.336365 2.215677 84.883301 25.552218 0.367659 0.070598 0.138135 
-999.000000 -999.000000 -999.000000 22.904650 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 24.401935 -999.000000 -999.000000 -999.000000 12.336365 1.566720 83.872122 25.057147 0.352611 0.070591 0.344379 
-999.000000 -999.000000 -999.000000 26.954235 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 26.326067 -999.000000 -999.000000 -999.000000 0.494592 0.091843 83.017395 26.004496 0.349348 0.076538 0.698562 
-999.000000 -999.000000 -999.000000 19.697834 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 22.912520 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 28.658509 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 20.295839 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 22.931012 -999.000000 -999.000000 -999.000000 1.923412 0.357169 85.501656 26.190099 0.359392 0.184964 0.131326 
-999.000000 -999.000000 -999.000000 20.889544 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 23.617723 -999.000000 -999.000000 -999.000000 3.747337 0.352520 85.813827 26.188569 0.365214 0.198568 0.342167 
-999.000000 -999.000000 -999.000000 23.340341 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 25.476636 -999.000000 -999.000000 -999.000000 0.181919 0.022740 83.910442 26.888948 0.358869 0.223557 0.823550 
-999.000000 -999.000000 -999.000000 19.152569 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 20.982937 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 26.024406 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 19.567321 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 20.907562 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 26.440982 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 18.883819 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 21.972089 -999.000000 -999.000000 -999.000000 0.298460 0.086158 83.128402 26.432067 0.357559 0.543974 0.375087 
-999.000000 -999.000000 -999.000000 21.619024 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 24.196068 -999.000000 -999.000000 -999.000000 0.044769 0.009769 81.717114 27.641858 0.361835 0.511738 0.870884 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 18.046741 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 24.048438 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 28.357347 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 15.698256 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 19.663799 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 25.677451 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 19.343254 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 21.998389 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 25.760133 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 209.700745 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 234.565667 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 219.089656 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 181.343711 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 223.647568 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 211.198400 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 242.014213 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 225.536391 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 211.332919 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 246.545785 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 220.554082 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 210.458920 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 196.542531 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 185.288944 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 177.493459 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 209.102228 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 203.047369 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 191.168476 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 219.380072 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 199.828505 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 259.910284 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 233.065792 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 215.376107 -999.000000 -999.000000 -999.000000 
